parameter,value,n_reps,viable_rate,viable_ci_lower,viable_ci_upper,healthy_rate,healthy_ci_lower,healthy_ci_upper,no_crash_rate,no_crash_ci_lower,no_crash_ci_upper,low_var_rate,low_var_ci_lower,low_var_ci_upper,stability_mean,stability_std,stability_se,stability_ci_lower,stability_ci_upper,fish_mean,fish_std,fish_se,fish_ci_lower,fish_ci_upper,cv_mean,cv_std,cv_se,cv_ci_lower,cv_ci_upper,persist_viable_mean,persist_viable_std,persist_viable_se,persist_viable_ci_lower,persist_viable_ci_upper,persist_healthy_mean,persist_healthy_std,persist_healthy_se,persist_healthy_ci_lower,persist_healthy_ci_upper
trust_decrease,0.34758620689655173,15,1.0,1.0,1,0.0,0,0.0,0.2,0.0,0.4024279295617743,1.0,1.0,1.0,0.5999999999999999,0.0654653670707977,0.016903085094570326,0.5668699532146421,0.6331300467853577,14.313333333333333,0.4334879658981125,0.11192611151364788,14.093958154766582,14.532708511900083,0.3493969728217935,0.019073592690096633,0.004924780456072518,0.33974440312789134,0.35904954251569565,0.8242962962962962,0.0286124338318585,0.007387698648349975,0.8098164069455303,0.8387761856470621,0.15125925925925926,0.03181146695371352,0.008213685448677337,0.13516043577985168,0.16735808273866684
trust_decrease,0.3782758620689656,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,0.9333333333333333,0.8070973403443054,1.0,0.6133333333333333,0.06399404734221843,0.016523191974188067,0.5809478770639247,0.6457187896027419,14.376888888888889,0.4978506182533453,0.1285444768929515,14.124941714178703,14.628836063599074,0.34082054183925636,0.03539607742599861,0.009139227892797393,0.3229076551693735,0.35873342850913925,0.8478518518518517,0.03995691389066577,0.01031683080429282,0.8276308634754378,0.8680728402282657,0.14303703703703705,0.027934373415328218,0.007212624201620359,0.12890029360186114,0.15717378047221295
trust_decrease,0.40896551724137936,15,1.0,1.0,1,0.0,0,0.0,0.13333333333333333,0.0,0.3053639938219455,0.8,0.5975720704382257,1.0,0.5666666666666665,0.0975900072948533,0.025197631533948477,0.5172793088601275,0.6160540244732056,14.39185185185185,0.7274359631891032,0.1878231580575832,14.023718462058987,14.759985241644713,0.368425089894741,0.03151289814296032,0.00813659531322773,0.3524773630808146,0.38437281670866735,0.8207407407407407,0.046045883616249304,0.011888996027142567,0.7974383085275413,0.84404317295394,0.1628148148148148,0.03842321339313565,0.009920831038625875,0.14336998597910808,0.18225964365052152
trust_decrease,0.43965517241379315,15,1.0,1.0,1,0.0,0,0.0,0.13333333333333333,0.0,0.3053639938219455,0.9333333333333333,0.8070973403443054,1.0,0.5933333333333333,0.07037315505489966,0.018170270503179913,0.5577196031471007,0.6289470635195659,14.38037037037037,0.5235465589726578,0.13517914025768685,14.115419255465303,14.645321485275437,0.35980479566501894,0.026178932698696013,0.006759371357568962,0.3465564278041838,0.3730531635258541,0.8265925925925929,0.031050015596580827,0.008017079553669206,0.8108791166674012,0.8423060685177846,0.15503703703703706,0.03218351990626152,0.008309749107952383,0.1387499287854504,0.17132414528862372
trust_decrease,0.47034482758620694,15,1.0,1.0,1,0.0,0,0.0,0.2,0.0,0.4024279295617743,0.9333333333333333,0.8070973403443054,1.0,0.6,0.07559289460184543,0.01951800145897066,0.5617447171404175,0.6382552828595824,14.433925925925928,0.5496291625662958,0.1419136395472795,14.15577519241326,14.712076659438596,0.3495205006795456,0.043286014450790514,0.011176400872773683,0.3276147549689092,0.371426246390182,0.8335555555555556,0.029523553506314432,0.0076229487367212925,0.8186145760315818,0.8484965350795294,0.1517777777777778,0.03730989438064499,0.009633373305666382,0.13289636609867167,0.1706591894568839
trust_decrease,0.5010344827586207,15,1.0,1.0,1,0.0,0,0.0,0.3333333333333333,0.09476973050886098,0.5718969361578057,0.9333333333333333,0.8070973403443054,1.0,0.6,0.08451542547285164,0.02182178902359923,0.5572292935137455,0.6427707064862545,14.459185185185186,0.7081239923045725,0.18283682861636788,14.100825001097105,14.817545369273267,0.3544996026713247,0.026888259831346652,0.0069425188356868955,0.3408922657533784,0.368106939589271,0.840962962962963,0.04014055259180016,0.010364246113040333,0.820649040581404,0.8612768853445221,0.15918518518518518,0.0392218549977563,0.01012703941424482,0.13933618793326533,0.17903418243710503
trust_decrease,0.5317241379310346,15,1.0,1.0,1,0.0,0,0.0,0.4,0.15207743144279912,0.647922568557201,0.9333333333333333,0.8070973403443054,1.0,0.6266666666666666,0.079880863671798,0.02062515031210258,0.5862413720549455,0.6670919612783877,14.642444444444443,0.4425804563211758,0.11427378244591953,14.41846783085044,14.866421058038446,0.33539333674103106,0.0329341345698746,0.00850355698072522,0.31872636505880964,0.3520603084232525,0.8642222222222223,0.033918670234491646,0.008757762996245824,0.8470570067495805,0.8813874376948642,0.15600000000000003,0.023332577463191624,0.00602444559593571,0.14419208663196603,0.16780791336803402
trust_decrease,0.5624137931034483,15,1.0,1.0,1,0.0,0,0.0,0.2,0.0,0.4024279295617743,0.9333333333333333,0.8070973403443054,1.0,0.5999999999999999,0.07559289460184543,0.01951800145897066,0.5617447171404174,0.6382552828595823,14.30274074074074,0.5475856687933337,0.14138601172389545,14.025624157761905,14.579857323719574,0.35265169223499204,0.02990700223375554,0.007721954772421548,0.3375166608810458,0.36778672358893827,0.8366666666666667,0.03961677089510456,0.010229006260483644,0.8166178143961187,0.8567155189372146,0.1468888888888889,0.02491325338055083,0.006432574362847933,0.13428104313770695,0.15949673464007086
trust_decrease,0.5931034482758621,15,1.0,1.0,1,0.0,0,0.0,0.3333333333333333,0.09476973050886098,0.5718969361578057,0.9333333333333333,0.8070973403443054,1.0,0.6266666666666666,0.05936168397046635,0.015327120894696263,0.5966255097130619,0.6567078236202712,14.643185185185187,0.3016941776653218,0.07789710171636886,14.490506865821104,14.79586350454927,0.3462229697959419,0.03258130927474313,0.00841245788124756,0.3297345523486967,0.36271138724318713,0.853925925925926,0.02632005782395917,0.006795809708227339,0.8406061388978004,0.8672457129540515,0.16303703703703706,0.022957927421935892,0.005927711371239752,0.15141872274940715,0.17465535132466697
trust_decrease,0.6237931034482759,15,0.9333333333333333,0.8070973403443054,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,0.8,0.5975720704382257,1.0,0.5666666666666665,0.14960264830861913,0.03862723769652047,0.4909572807814864,0.6423760525518467,13.443703703703704,3.7480318801633414,0.9677376701951396,11.54693787012123,15.340469537286179,0.35851372587049807,0.03991408925750205,0.010667489064763355,0.3376054473035619,0.37942200443743423,0.7825185185185186,0.21907753802267996,0.05656557708599744,0.6716499874299636,0.8933870496070736,0.1408888888888889,0.04665759549024378,0.012046939353853096,0.11727688775533683,0.16450089002244095
trust_decrease,0.6544827586206897,15,1.0,1.0,1,0.0,0,0.0,0.13333333333333333,0.0,0.3053639938219455,1.0,1.0,1.0,0.6133333333333332,0.035186577527449824,0.009085135251589955,0.5955264682402168,0.6311401984264495,14.591555555555555,0.5914041522108251,0.1526998954926961,14.29226376038987,14.89084735072124,0.3576636821169304,0.03037612574962216,0.007843081943372594,0.3422912415079201,0.37303612272594067,0.84,0.031511034992184245,0.008136114249765916,0.8240532160704588,0.8559467839295412,0.16874074074074077,0.037051531555305085,0.009566664311011679,0.14999007869115788,0.18749140279032367
trust_decrease,0.6851724137931035,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,0.9333333333333333,0.8070973403443054,1.0,0.6066666666666666,0.079880863671798,0.02062515031210258,0.5662413720549455,0.6470919612783876,14.494,0.47788477945406715,0.12338931948210709,14.252156933815069,14.73584306618493,0.36291873847651424,0.03929481852871001,0.010145878516929099,0.3430328165833332,0.3828046603696953,0.831037037037037,0.034361052833012294,0.00887198569202732,0.8136479450806635,0.8484261289934105,0.16192592592592592,0.03812045021087547,0.00984265792110998,0.14263431640055035,0.18121753545130148
trust_decrease,0.7158620689655173,15,1.0,1.0,1,0.0,0,0.0,0.4666666666666667,0.2141946806886107,0.7191386526447227,1.0,1.0,1.0,0.6399999999999999,0.06324555320336757,0.016329931618554516,0.607993334027633,0.6720066659723668,14.548074074074073,0.48929861378396655,0.12633635883384514,14.300454810759737,14.795693337388409,0.3475725524248722,0.029854881759761618,0.007708497323903222,0.33246389767002194,0.3626812071797225,0.853111111111111,0.03180407392403974,0.008211776576623699,0.8370160290209286,0.8692061932012934,0.15718518518518518,0.03951394874973381,0.010202457696707495,0.1371883680996385,0.17718200227073186
trust_decrease,0.7465517241379311,15,1.0,1.0,1,0.0,0,0.0,0.2,0.0,0.4024279295617743,0.9333333333333333,0.8070973403443054,1.0,0.6066666666666666,0.05936168397046636,0.015327120894696265,0.5766255097130619,0.6367078236202712,14.459925925925926,0.4487357248257167,0.11586306593988766,14.232834316683746,14.687017535168106,0.36302493879347825,0.025886222761058657,0.006683793976653037,0.3499247025992383,0.3761251749877182,0.8303703703703704,0.028111226132729962,0.007258287376902258,0.816144127111642,0.8445966136290989,0.15807407407407406,0.0346829089612634,0.008955088587000075,0.1405221004435539,0.17562604770459422
trust_decrease,0.7772413793103449,15,1.0,1.0,1,0.0,0,0.0,0.13333333333333333,0.0,0.3053639938219455,0.9333333333333333,0.8070973403443054,1.0,0.5933333333333332,0.07037315505489966,0.018170270503179913,0.5577196031471006,0.6289470635195658,14.71762962962963,0.8854320547474935,0.2286175734823504,14.269539185604224,15.165720073655038,0.3543616948623328,0.039369641083540435,0.010165197617514362,0.3344379075320047,0.37428548219266095,0.8448148148148149,0.04706868909624817,0.012153083266505587,0.8209947716124639,0.8686348580171659,0.17096296296296298,0.050478952371944844,0.013033609458035984,0.14541708842521245,0.19650883750071352
trust_decrease,0.8079310344827587,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,1.0,1.0,1.0,0.6199999999999999,0.056061191058138796,0.014474937289114913,0.5916291229133347,0.6483708770866651,14.28125925925926,0.40915253462521883,0.1056427301774684,14.074199508111422,14.488319010407098,0.3409924829334668,0.026834740179464585,0.006928700120991291,0.32741223069632386,0.3545727351706097,0.838888888888889,0.028159284903538646,0.007270696098167674,0.8246383245364803,0.8531394532412977,0.1413333333333333,0.029802998085517528,0.007695101016817394,0.1262509353403712,0.1564157313262954
trust_decrease,0.8386206896551724,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,0.8666666666666667,0.6946360061780545,1.0,0.6066666666666666,0.079880863671798,0.02062515031210258,0.5662413720549455,0.6470919612783876,14.506592592592595,0.4226775879171436,0.10913488392121456,14.292688220107014,14.720496965078176,0.35294368336424864,0.03609153580070114,0.009318794473010952,0.33467884619714716,0.3712085205313501,0.8415555555555556,0.031192636946036904,0.008053904227753006,0.8257699032691597,0.8573412078419516,0.1566666666666667,0.03113661086494808,0.008039438355818988,0.14090936748926147,0.17242396584407194
trust_decrease,0.8693103448275863,15,1.0,1.0,1,0.0,0,0.0,0.13333333333333333,0.0,0.3053639938219455,0.9333333333333333,0.8070973403443054,1.0,0.5666666666666667,0.08164965809277258,0.02108185106778919,0.5253462385737998,0.6079870947595335,14.353111111111112,0.44715703951678737,0.11545545114586195,14.126818426865222,14.579403795357,0.36690907330934697,0.027966874964058502,0.007221016065417582,0.3527558818211285,0.38106226479756544,0.8175555555555557,0.03329150815134666,0.008595830442686272,0.8007077278878906,0.8344033832232208,0.16096296296296295,0.03365680788822912,0.008690150429174252,0.14393026812178142,0.17799565780414447
trust_decrease,0.9,15,1.0,1.0,1,0.0,0,0.0,0.26666666666666666,0.0428741701850342,0.4904591631482991,1.0,1.0,1.0,0.6199999999999999,0.0560611910581388,0.014474937289114915,0.5916291229133347,0.6483708770866651,14.372740740740744,0.4214834528180342,0.10882655956441639,14.159440683994488,14.586040797487,0.3428809639980001,0.02723229244478113,0.007031347674512491,0.32909952255595565,0.35666240544004457,0.8396296296296295,0.03215007430896112,0.008301113491862489,0.8233594471855791,0.8558998120736799,0.14533333333333334,0.029223338743833854,0.007545433618363099,0.13054428344134167,0.16012238322532502
